Age_Ma,CO2_xPAL,CO2_ppm,DeltaT_K,T_C,F_sil_total,F_degas,F_prec,Fw_D,Fw_C,F_vsw_Mg,WI_mult,F_sil_blag,pH,Dolomite,Calcite,M_Mg,M_Ca,M_HCO3
342,775.701297620811,217196.363333827,19.1750299316136,34.1750299316136,4.52708730123031,6.35833141439338,89.359721732244,2.23535492913677,80.6003452531112,5.00025905901422,0.557030632676092,38.677451594182,6.2453829362062,167.670429280164,4586.35349516338,57.2546720635172,49.593865390051,38.4970749070366
341,805.508702127007,225542.436595562,19.2837826159624,34.2837826159624,4.42582895870523,6.27969114343129,90.3226749643003,2.22943898571605,81.6779872827525,4.90943246671583,0.544571407826342,39.169676600685,6.23443499602027,165.125550205012,4589.31862910395,56.8660042976578,50.2251416368623,38.9822918689399
340,833.545875967292,233392.845270842,19.3823882213672,34.3823882213672,4.50516119325048,6.20126549367352,91.4226876899787,2.22131109835102,82.7010999573897,4.8275214633007,0.554332758085335,39.634370005355,6.22473857926064,162.596134203246,4592.36918378555,56.5732880792382,50.7509742356379,39.448524629651
339,858.711999442482,240439.359843895,19.4681009092589,34.4681009092589,4.58449342779572,6.0943496237918,92.2170447607764,2.20486970459132,83.4331824707048,4.73370683530745,0.564094108344328,39.9577716136901,6.21660010153711,160.087973057567,4595.56491494228,56.3983998033501,51.1440896832719,39.8849789731434
338,880.772609118074,246616.330553061,19.5411942482833,34.5411942482833,4.66382566234097,5.98779654768108,92.9299459977319,2.18615186793578,84.0884209811015,4.64965836563953,0.573855458603321,40.2426159790152,6.20997045995462,157.6068713066,4598.90896281004,56.33673094175,51.4081695958812,40.2898010751624
337,899.784340146647,251939.615241061,19.6027498279498,34.6027498279498,4.74315789688622,5.88167192237715,93.5682912968513,2.16545867057416,84.6731136392319,4.57393375222029,0.583616808862314,40.4920343876605,6.20470460077399,155.154275371474,4602.39475023965,56.37552483406,51.5562553206083,40.6635603092368
336,915.677044100155,256389.572348043,19.6532039816725,34.6532039816724,4.82249013143147,5.7759742720818,94.1343829069065,2.14295995370992,85.1891139093795,4.50553167447066,0.593378159121307,40.7069597505178,6.20073674793447,152.732627326112,4606.02210082423,56.5075467866069,51.5951567624107,41.0054070979364
335,928.483336275662,259975.334157185,19.6932272717277,34.6932272717277,4.90182236597672,5.6706874876393,94.6321341007088,2.11886087029131,85.6398227364828,4.44333143712696,0.6031395093803,40.8891196988961,6.19797607540677,150.343212926948,4609.78657350805,56.7235349003284,51.5341736711167,41.3154171427904
334,938.301345962431,262724.376869481,19.7235475422106,34.7235475422106,4.98115460052197,5.56578747620018,95.0658937213108,2.09336189391853,86.0291574214959,4.38628711389437,0.612900859639293,41.0405141454018,6.19632832346342,147.986358076921,4613.68145750413,57.0141620353449,51.3829641217035,41.5942523139963
333,944.973574740239,264592.600927267,19.7439667910571,34.7439667910571,5.06048683506722,5.46128252505512,95.4338426518136,2.06652857919617,86.3552346563155,4.33386775704387,0.622662209898285,41.1602521014413,6.19580688916167,145.665103455708,4617.71147863874,57.3771674519307,51.1427164676325,41.8397678390257
